keyword,canonical_name,platform,pid,name,price,status,description,image_url,link,date,matched_keywords
아이폰 17 프로,아이폰 17 프로,중고나라,227163687,케이스티파이 아이폰 17 프로 알로이 리플 케이스 새상품,91000,판매중,,https://img2.joongna.com/media/original/2026/04/05/1775396131711Zwc_3QHYl.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227163687,2026-05-02 08:48,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228153657,아이폰17프로 uag 새상품,55000,판매중,,https://img2.joongna.com/media/original/2026/05/02/1777672787128xvC_2gucm.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228153657,2026-05-02 06:59,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228151570,아이폰17프로 케이스티파이 케이스,57000,판매중,,https://img2.joongna.com/media/original/2026/05/02/1777652426872J9I_xFgV5.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228151570,2026-05-02 01:20,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,226434353,(새제품) 케이스티파이 맥세이프 호환 임펙트 케이스 (아이폰17프로용),65000,판매중,,https://img2.joongna.com/media/original/2026/03/18/17737921526634LI_xYBnl.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/226434353,2026-05-01 23:32,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,227985912,아이폰17 프로 무라카미 리플 레드,100000,판매중,,https://img2.joongna.com/media/original/2026/04/27/1777273978113H0n_qaRgO.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227985912,2026-05-01 20:22,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,226161062,아이폰17프로 투명케이스+강화유리,5000,판매중,,https://img2.joongna.com/media/original/2026/03/11/1773188735918QXq_VVeUo.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/226161062,2026-05-01 19:15,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228138376,미개봉 아이폰 17 프로 512GB,2050000,거래완료,,https://img2.joongna.com/media/original/2026/05/01/1777624927151Tw5_OhT5w.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228138376,2026-05-01 17:42,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228135976,아이폰17라벤더>>아이폰17프로실버 교환,400000,판매중,,https://img2.joongna.com/media/original/2026/05/01/1777621256374k6S_Upz7F.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228135976,2026-05-01 16:40,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228135913,아이폰17 프로맥스 256gb 실버 자급제 판매합니다.,1300000,거래완료,,https://img2.joongna.com/media/original/2026/05/01/17776211484663Mu_2qIHg.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228135913,2026-05-01 16:39,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,226280384,아이폰17프로 256GB 실버 자급제,1550000,판매중,,https://img2.joongna.com/media/original/2026/03/14/1773450075551PZp_cmWP8.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/226280384,2026-05-01 14:33,아이폰 17 프로
