keyword,platform,pid,name,keyword_tokens,missing_tokens,accuracy_check_pass,accuracy_check_result,label,is_correct_prediction,price,status,link
y700,번개장터,409430405,미놀타 다이나스 7000i (Minolta DYNAX 7000i) 팝니다,y700,y700,0,fail,,,120000,판매중,https://m.bunjang.co.kr/products/409430405
y700,번개장터,215654736,이지700 사플라워 yeezy700safflower 사이즈280,y700,y700,0,fail,,,190000,판매중,https://m.bunjang.co.kr/products/215654736
y700,번개장터,391607291,Yeezy Boost 700 V2 밀크베이지 오리지널,y700,y700,0,fail,,,79000,판매중,https://m.bunjang.co.kr/products/391607291
y700,번개장터,391101044,Yeezy Boost 700 V2 오리지널 코디 스니커즈입니다.,y700,y700,0,fail,,,79000,판매중,https://m.bunjang.co.kr/products/391101044
y700,번개장터,408784226,보아 BY-PM700 콘덴서마이크,y700,y700,0,fail,,,25000,판매중,https://m.bunjang.co.kr/products/408784226
y700,번개장터,386408200,Kanye Yeezy 이지 부스트 700 OG 웨이브러너 Sample,y700,y700,0,fail,,,689000,판매중,https://m.bunjang.co.kr/products/386408200
y700,번개장터,398869403,야마하 YSP-2700 사운드바 + 블루투스 우퍼,y700,y700,0,fail,,,383000,판매중,https://m.bunjang.co.kr/products/398869403
y700,번개장터,407487524,게이밍 헤드셋 팝니다 vankyo cm7000,y700,y700,0,fail,,,16000,판매중,https://m.bunjang.co.kr/products/407487524
y700,번개장터,407633983,FSP Hydro Pro 700W 파워 서플라이 80PLUS Bronze,y700,y700,0,fail,,,51000,판매중,https://m.bunjang.co.kr/products/407633983
y700,번개장터,230117478,"[230,275] yeezy 이지 700 스태틱",y700,y700,0,fail,,,375000,판매중,https://m.bunjang.co.kr/products/230117478
y700,번개장터,407452452,캐논/익서스750/ IXUS 750/sd550디지털/익시 IXY 700,y700,y700,0,fail,,,320000,판매중,https://m.bunjang.co.kr/products/407452452
y700,번개장터,407454936,캐논/익서스750/ IXUS 750/sd550디지털/익시 IXY 700,y700,y700,0,fail,,,340000,판매중,https://m.bunjang.co.kr/products/407454936
y700,번개장터,403026732,온쿄 ONKYO AV RECEIVER TX-SR700/DVD.CD PLA,y700,y700,0,fail,,,550000,판매중,https://m.bunjang.co.kr/products/403026732
y700,번개장터,406579849,267001716 디올 마이크로 레이디 디올 램스킨 핸드백 2way,y700,y700,0,fail,,,2400000,판매중,https://m.bunjang.co.kr/products/406579849
y700,번개장터,220098688,파나소닉 7인치 1DIN 인데쉬 티비 CY-TV7000W,y700,y700,0,fail,,,54000,판매중,https://m.bunjang.co.kr/products/220098688
y700,번개장터,392692641,lenovo m710q tiny i7-7700t,y700,y700,0,fail,,,380000,판매중,https://m.bunjang.co.kr/products/392692641
y700,번개장터,409318291,Y7003세대 정발 팝니다,y700,y700,0,fail,,,360000,판매중,https://m.bunjang.co.kr/products/409318291
y700,번개장터,408582418,"RYZEN 1700,A320,8GB,120G,GT1030 사무용본체팝니다",y700,y700,0,fail,,,260000,판매중,https://m.bunjang.co.kr/products/408582418
y700,번개장터,401376600,(보증금X 대여) 캐논 IXUS 750 IXY 700 익서스 익시 디카,y700,y700,0,fail,,,10000,판매중,https://m.bunjang.co.kr/products/401376600
y700,번개장터,406683291,미놀타 Dynax 7000i 카메라 세트,y700,y700,0,fail,,,85000,판매중,https://m.bunjang.co.kr/products/406683291
y700,번개장터,401238483,넘버링 #7700 이니셜 Y small size,y700,y700,0,fail,,,150000,판매중,https://m.bunjang.co.kr/products/401238483
y700,번개장터,408726145,야마하 YH-E700B 블루투스 헤드폰,y700,y700,0,fail,,,139000,판매중,https://m.bunjang.co.kr/products/408726145
y700,번개장터,404383746,"레노버노트북배터리Y530, Y540, Y7000호환",y700,y700,0,fail,,,18000,판매중,https://m.bunjang.co.kr/products/404383746
y700,번개장터,398782789,게이밍 PC 본체 Ryzen 5 7500F RX 6700 XT,y700,y700,0,fail,,,1050000,판매중,https://m.bunjang.co.kr/products/398782789
y700,번개장터,326962502,SONY PS-3700 (LED) 다이렉트 드라이브 반자동 턴테이블 팜,y700,y700,0,fail,,,340000,판매중,https://m.bunjang.co.kr/products/326962502
y700,번개장터,409255284,SONY 빈티지 카세트 레코더 CF-540 + TA-1700 앰프 세트,y700,y700,0,fail,,,330000,판매중,https://m.bunjang.co.kr/products/409255284
y700,번개장터,407246951,myLG070(WPU-7000H) 무선 인터넷 전화기 공유기세트 팝니다.,y700,y700,0,fail,,,98500,판매중,https://m.bunjang.co.kr/products/407246951
y700,번개장터,395552369,아디다스 이지 700 V3 카이아나이트 GY0260,y700,y700,0,fail,,,45000,판매중,https://m.bunjang.co.kr/products/395552369
y700,번개장터,409219046,265mm 헤리티지리갈 7007 블랙 Y팁 구두,y700,y700,0,fail,,,150000,판매중,https://m.bunjang.co.kr/products/409219046
y700,번개장터,378272153,아디다스 이지부스트 700 V2 크림 GY7924,y700,y700,0,fail,,,140000,판매중,https://m.bunjang.co.kr/products/378272153
y700,번개장터,391396975,Yeezy Boost 700 V2 그레이실버 클래식,y700,y700,0,fail,,,79000,판매중,https://m.bunjang.co.kr/products/391396975
y700,번개장터,391834813,Yeezy Boost 700 V2  야자수 블랙 오리지널,y700,y700,0,fail,,,89000,판매중,https://m.bunjang.co.kr/products/391834813
y700,번개장터,397764656,야마하 YH-L700 팝니다,y700,y700,0,fail,,,280000,판매중,https://m.bunjang.co.kr/products/397764656
y700,번개장터,409138260,Yizhiwang YZW-7001 헤비 듀티 스테이플러,y700,y700,0,fail,,,13000,판매중,https://m.bunjang.co.kr/products/409138260
y700,번개장터,360258110,"에어팟프로2세대 본체 케이스, 적은사용, 라이트닝,JQDY~, A2700",y700,y700,0,fail,,,38100,판매중,https://m.bunjang.co.kr/products/360258110
y700,번개장터,152420951,SONY Ericsson EP500 BA700 BA750 멀티충전거치대,y700,y700,0,fail,,,7000,판매중,https://m.bunjang.co.kr/products/152420951
y700,번개장터,399524285,"RYZEN 3700X,A320M,16G,500G,RX580 본체팝니다",y700,y700,0,fail,,,550000,판매중,https://m.bunjang.co.kr/products/399524285
y700,번개장터,398463092,예스뷰티 나이아가라 고데기 YB-2700 (상태 좋음),y700,y700,0,fail,,,35000,판매중,https://m.bunjang.co.kr/products/398463092
y700,번개장터,409070671,네비게이션 JY-N7000 테스트완료 본체만-4307,y700,y700,0,fail,,,80000,판매중,https://m.bunjang.co.kr/products/409070671
y700,번개장터,397329420,예스뷰티 전문가용 헤어스타일링기 YB-2700 Direct,y700,y700,0,fail,,,70000,판매중,https://m.bunjang.co.kr/products/397329420
y700,번개장터,408997391,267001892 버버리 그레이니 버클 2way백 핑크,y700,y700,0,fail,,,460000,판매중,https://m.bunjang.co.kr/products/408997391
y700,번개장터,408994061,267001929 페라가모 체인 숄더백 2way 옴브레 핑크/보라,y700,y700,0,fail,,,170000,판매중,https://m.bunjang.co.kr/products/408994061
y700,번개장터,408988994,267001956 페라가모 바라 트레이시 리본 2way 숄더백 네이비,y700,y700,0,fail,,,200000,판매중,https://m.bunjang.co.kr/products/408988994
y700,번개장터,408987846,MyStor S700 256GB SSD 2시간 사용품,y700,y700,0,fail,,,40000,판매중,https://m.bunjang.co.kr/products/408987846
y700,번개장터,361922591,탑컷 YD-7000 클리퍼 반려동물 바리깡,y700,y700,0,fail,,,58000,판매중,https://m.bunjang.co.kr/products/361922591
y700,번개장터,408955532,JYC JY-N7000LIVE 내비게이션,y700,y700,0,fail,,,35000,판매중,https://m.bunjang.co.kr/products/408955532
y700,번개장터,408952720,267000534 버버리 코듀로이 카라 퀼팅 나일론 패딩 자켓 블랙14Y,y700,y700,0,fail,,,250000,판매중,https://m.bunjang.co.kr/products/408952720
y700,번개장터,408949873,HIDE 우먼스 빅로고 크롭 반팔 티셔츠y 5700,y700,y700,0,fail,,,9000,판매중,https://m.bunjang.co.kr/products/408949873
y700,번개장터,408942408,"Sony A6700, SEL18-135mm KIT",y700,y700,0,fail,,,1750000,판매중,https://m.bunjang.co.kr/products/408942408
y700,번개장터,393682142,Olympus VG-110 // D-700 // 디카 / 디지털 카메라,y700,y700,0,fail,,,209000,판매중,https://m.bunjang.co.kr/products/393682142
y700,번개장터,385883966,털크록스 클래식 라인드 클로그 토들러 머쉬룸 207009-2YB_c9,y700,y700,0,fail,,,15000,판매중,https://m.bunjang.co.kr/products/385883966
y700,번개장터,408799625,267001562 버버리 레더 벨트 2way 미디움 토트백 오렌지,y700,y700,0,fail,,,600000,판매중,https://m.bunjang.co.kr/products/408799625
y700,번개장터,408799297,267001734 로에베 아나그램 캔버스 2way 토트백 베이지,y700,y700,0,fail,,,260000,판매중,https://m.bunjang.co.kr/products/408799297
y700,번개장터,408789701,메인보드+CPU 포함(기가 B450M AORUS+Ryzen7 3700X),y700,y700,0,fail,,,200000,판매중,https://m.bunjang.co.kr/products/408789701
y700,번개장터,402510282,yzf-R1 22년식 8700킬로,y700,y700,0,fail,,,25500000,판매중,https://m.bunjang.co.kr/products/402510282
y700,번개장터,408767039,267001762 버버리 하우스 체크 애쉬비 2way 숄더 호보 버킷백,y700,y700,0,fail,,,220000,판매중,https://m.bunjang.co.kr/products/408767039
y700,번개장터,408270487,캐논 익시 IXY 700 디카 (익서스 750),y700,y700,0,fail,,,150000,판매중,https://m.bunjang.co.kr/products/408270487
y700,번개장터,149131789,[미개봉] 3RSYS GT700 고급형 튜닝케이스 (오픈형) 새제품,y700,y700,0,fail,,,165000,판매중,https://m.bunjang.co.kr/products/149131789
y700,번개장터,408589822,야마하 YH-L700A A급 판매합니다.,y700,y700,0,fail,,,270000,판매중,https://m.bunjang.co.kr/products/408589822
y700,번개장터,408516557,iEnergy7 70000mAh 대용량 보조배터리 / 노트북 가능,y700,y700,0,fail,,,150000,판매중,https://m.bunjang.co.kr/products/408516557
y700,번개장터,402557841,"[아일릿원희 디카] 캐논 익서스 SD550(IXY 700,ixus750)",y700,y700,0,fail,,,350000,판매중,https://m.bunjang.co.kr/products/402557841
y700,번개장터,402081400,A급> SONY 소니 4K캠코더 AX700 홈마 콘서트 펜싸 핸디캠,y700,y700,0,fail,,,2320000,판매중,https://m.bunjang.co.kr/products/402081400
y700,번개장터,401883627,신품급> SONY 소니 4K캠코더 AX700 홈마 콘서트 펜싸 핸디캠,y700,y700,0,fail,,,2400000,판매중,https://m.bunjang.co.kr/products/401883627
y700,번개장터,408420339,빈티지 OLYMPUS SUPERWOOM 700BF 필름카메라,y700,y700,0,fail,,,90000,판매중,https://m.bunjang.co.kr/products/408420339
y700,번개장터,408419953,빈티지 OLYMPUS SUPERWOOM 700BF 필름카메라,y700,y700,0,fail,,,90000,판매중,https://m.bunjang.co.kr/products/408419953
y700,번개장터,408398728,gigabyte z270 + i7-6700k 세트.,y700,y700,0,fail,,,150000,판매중,https://m.bunjang.co.kr/products/408398728
y700,번개장터,405614575,latency 레이턴시 팬싸 특전 7000씩 이달의소녀 루셈블,y700,y700,0,fail,,,555555,판매중,https://m.bunjang.co.kr/products/405614575
y700,번개장터,349662657,(135)이지부스트 yeezy 700 V1 웨이브러너 인펀트(중고),y700,y700,0,fail,,,99000,판매중,https://m.bunjang.co.kr/products/349662657
y700,번개장터,300702903,콜트 일렉기타 X700 Triality OPVB,y700,y700,0,fail,,,1228000,판매중,https://m.bunjang.co.kr/products/300702903
y700,번개장터,400649658,YAMAHA P7000S 파워앰프,y700,y700,0,fail,,,500000,판매중,https://m.bunjang.co.kr/products/400649658
y700,번개장터,322342356,alseye w700 cpu쿨러,y700,y700,0,fail,,,95000,판매중,https://m.bunjang.co.kr/products/322342356
y700,번개장터,408230672,Sony 소니 MZ-R700 MD플레이어,y700,y700,0,fail,,,159000,판매중,https://m.bunjang.co.kr/products/408230672
y700,번개장터,255393501,(정품)yeezy 이지 700 모노사플라워 245 (새상품급),y700,y700,0,fail,,,200000,판매중,https://m.bunjang.co.kr/products/255393501
y700,번개장터,370227617,[소니코리아 정발 새제품] SONY XB700 베이스 강화 이어폰,y700,y700,0,fail,,,250000,판매중,https://m.bunjang.co.kr/products/370227617
y700,번개장터,395724343,(최상급) 캐논 IXUS 750/IXY 700/SD550실버/아일릿 원희,y700,y700,0,fail,,,450000,판매중,https://m.bunjang.co.kr/products/395724343
y700,번개장터,407876371,버버리 버클 다크 슬랙스 y16700,y700,y700,0,fail,,,75000,판매중,https://m.bunjang.co.kr/products/407876371
y700,번개장터,407875416,아크네 스튜디오 울 와이드 팬츠 +명품감정서 y16700,y700,y700,0,fail,,,108000,판매중,https://m.bunjang.co.kr/products/407875416
y700,번개장터,407797795,tomy sx-700 오토크레이브,y700,y700,0,fail,,,3500000,판매중,https://m.bunjang.co.kr/products/407797795
y700,번개장터,287806233,NY-E8700 엔유씨 유산균 발효기 요구르트 요거트 요플레 NUC,y700,y700,0,fail,,,35000,판매중,https://m.bunjang.co.kr/products/287806233
y700,번개장터,261579217,JOY G-700 지니맵 7인치 네비게이션,y700,y700,0,fail,,,42000,판매중,https://m.bunjang.co.kr/products/261579217
y700,번개장터,407644482,267000990 Y-3 요지야 마토모 자켓 하의 세트 XS사이즈,y700,y700,0,fail,,,250000,판매중,https://m.bunjang.co.kr/products/407644482
y700,번개장터,401162879,신영 고추 절단기(SY-1700) 판매1,y700,y700,0,fail,,,250000,판매중,https://m.bunjang.co.kr/products/401162879
y700,번개장터,382291255,온쿄 반자동 아이들러 아날로그 턴테이블 Y-700,y700,y700,0,fail,,,430000,판매중,https://m.bunjang.co.kr/products/382291255
y700,번개장터,371542349,257000692 지방시 나이팅게일 라지 2way 카프 카키 브라운,y700,y700,0,fail,,,83000,판매중,https://m.bunjang.co.kr/products/371542349
y700,번개장터,383661422,257000698 토즈 레더 2way 숄더백 브라운,y700,y700,0,fail,,,70000,판매중,https://m.bunjang.co.kr/products/383661422
y700,번개장터,406526038,랜덤하우스 SAT Vocabulary 학습카드 1700,y700,y700,0,fail,,,8000,판매중,https://m.bunjang.co.kr/products/406526038
y700,번개장터,407423934,267001680 버버리 레더 타이틀 2way 토트백 베이지,y700,y700,0,fail,,,500000,판매중,https://m.bunjang.co.kr/products/407423934
y700,번개장터,407237874,267001623 보테가베네타 벌브백 2way 숄더백,y700,y700,0,fail,,,900000,판매중,https://m.bunjang.co.kr/products/407237874
y700,번개장터,407143552,노스페이스 700 PRO 마운틴 경량 다운 점퍼y 5560,y700,y700,0,fail,,,40000,판매중,https://m.bunjang.co.kr/products/407143552
y700,번개장터,402381501,YZW-7001 제본용 스테플러,y700,y700,0,fail,,,10000,판매중,https://m.bunjang.co.kr/products/402381501
y700,번개장터,175384306,yeezy700 (이지700) V3 클렝이브라운 275,y700,y700,0,fail,,,289000,판매중,https://m.bunjang.co.kr/products/175384306
y700,번개장터,406753141,267001678 디올 에버 레더 2way 토트 숄더백 미디엄 블루,y700,y700,0,fail,,,560000,판매중,https://m.bunjang.co.kr/products/406753141
y700,번개장터,406739386,267001643 구찌 다이애나 뱀부 미니 2way 토트백 화이트,y700,y700,0,fail,,,920000,판매중,https://m.bunjang.co.kr/products/406739386
a7c2,번개장터,406626970,소니 a7c2 박스풀 민트급 판매해요 A7C2,a7c | 2,a7c,0,fail,,,1850000,판매중,https://m.bunjang.co.kr/products/406626970
a7c2,번개장터,409333330,삼성 큐커 오븐 MO22A7797CW2 미개봉,a7c | 2,a7c,0,fail,,,330000,판매중,https://m.bunjang.co.kr/products/409333330
a7c2,번개장터,409134560,삼성 비스포크 큐커 MO22A7797CW2 미개봉 화이트,a7c | 2,a7c,0,fail,,,330000,판매중,https://m.bunjang.co.kr/products/409134560
a7c2,번개장터,409508160,A7C2 풀박 풀스킨 보증 27년3월,a7c | 2,a7c,0,fail,,,2050000,판매중,https://m.bunjang.co.kr/products/409508160
a7c2,번개장터,404058188,소니 a7c2 a7cr gp-x2 gpx2 미사용 확장그립팝니다,a7c | 2,a7c,0,fail,,,90000,판매중,https://m.bunjang.co.kr/products/404058188
a7c2,번개장터,402959520,소니 a7c2 팝니다. (153컷)(보증26년7월),a7c | 2,a7c,0,fail,,,1850000,판매중,https://m.bunjang.co.kr/products/402959520
a7c2,번개장터,403963151,소니 a7c2 팝니다. (153컷)(보증26년7월),a7c | 2,a7c,0,fail,,,1850000,판매중,https://m.bunjang.co.kr/products/403963151
a7c2,번개장터,408599752,소니 a7c2 a7cr gp-x2 gpx2 미사용 확장그립팝니다,a7c | 2,a7c,0,fail,,,90000,판매중,https://m.bunjang.co.kr/products/408599752
a7c2,번개장터,409478628,925 실버 ] Pandora 796599cz 판도라 핑크 보라 글라스,a7c | 2,a7c | 2,0,fail,,,48000,판매중,https://m.bunjang.co.kr/products/409478628
a7c2,번개장터,408075149,a7cr 판매합니다. (직거래 245만원),a7c | 2,a7c | 2,0,fail,,,2450000,판매중,https://m.bunjang.co.kr/products/408075149
a7c2,번개장터,409458457,NEC NP-PA722X / PA622X / PA653U / PA703W,a7c | 2,a7c | 2,0,fail,,,250000,판매중,https://m.bunjang.co.kr/products/409458457
a7c2,번개장터,409457447,NEC NP-PA722X / PA622X / PA653U / PA703W,a7c | 2,a7c | 2,0,fail,,,250000,판매중,https://m.bunjang.co.kr/products/409457447
a7c2,번개장터,409456616,NEC NP-PA722X / PA622X / PA653U / PA703W,a7c | 2,a7c | 2,0,fail,,,250000,판매중,https://m.bunjang.co.kr/products/409456616
a7c2,번개장터,409455846,NEC NP-PA722X / PA622X / PA653U / PA703W,a7c | 2,a7c | 2,0,fail,,,250000,판매중,https://m.bunjang.co.kr/products/409455846
a7c2,번개장터,409454117,NEC NP-PA722X / PA622X / PA653U / PA703W,a7c | 2,a7c | 2,0,fail,,,250000,판매중,https://m.bunjang.co.kr/products/409454117
a7c2,번개장터,409453247,NEC NP-PA722X / PA622X / PA653U / PA703W,a7c | 2,a7c | 2,0,fail,,,250000,판매중,https://m.bunjang.co.kr/products/409453247
a7c2,번개장터,409452421,NEC NP-PA722X / PA622X / PA653U / PA703W,a7c | 2,a7c | 2,0,fail,,,250000,판매중,https://m.bunjang.co.kr/products/409452421
a7c2,번개장터,401752648,[260] NICENESS GEORGIA 7사이즈,a7c | 2,a7c | 2,0,fail,,,1180000,판매중,https://m.bunjang.co.kr/products/401752648
a7c2,번개장터,397384176,캐논 파워샷 Canon Powershot a720is 카메라 판매합니다,a7c | 2,a7c | 2,0,fail,,,191480,판매중,https://m.bunjang.co.kr/products/397384176
a7c2,번개장터,406457620,지엘 풀단조 20인치 pcd 112 아우디 a5 a6 a7,a7c | 2,a7c | 2,0,fail,,,1100000,판매중,https://m.bunjang.co.kr/products/406457620
a7c2,번개장터,409381671,소니 A7C2 + FE 24-70mm GM2 + 28-60mm,a7c | 2,a7c,0,fail,,,4600000,판매중,https://m.bunjang.co.kr/products/409381671
a7c2,번개장터,394730300,"a7c2,a7cr 용스몰리그 하프케이스 여러개판매",a7c | 2,a7c,0,fail,,,30000,판매중,https://m.bunjang.co.kr/products/394730300
a7c2,번개장터,406969624,소니a7cr 보증기간26.6.11일까지 남은바디 판매합니다,a7c | 2,a7c | 2,0,fail,,,2650000,판매중,https://m.bunjang.co.kr/products/406969624
a7c2,번개장터,406364457,소니a7c2 실버 5천컷대   상태좋은바디팔아요 풀박스구성,a7c | 2,a7c,0,fail,,,1950000,판매중,https://m.bunjang.co.kr/products/406364457
a7c2,번개장터,409348261,더뉴 아반떼 CN7 운전석 LED 전조등 헤드라이트 92101AA700,a7c | 2,a7c | 2,0,fail,,,220000,판매중,https://m.bunjang.co.kr/products/409348261
a7c2,번개장터,409342966,소니 A7C2 풀프레임 미러리스 카메라 5천컷,a7c | 2,a7c,0,fail,,,1900000,판매중,https://m.bunjang.co.kr/products/409342966
a7c2,번개장터,409014454,소니a7c2 블랙 보증은26.09까지남은바디팔아요 풀박스구성,a7c | 2,a7c,0,fail,,,1950000,판매중,https://m.bunjang.co.kr/products/409014454
a7c2,번개장터,408815162,소니 A7M2 블랙 2470GM2 렌즈,a7c | 2,a7c,0,fail,,,4200000,판매중,https://m.bunjang.co.kr/products/408815162
a7c2,번개장터,409331359,925 실버 ] Pandora 791664pcz 판도라 핑크 하트 글라스,a7c | 2,a7c | 2,0,fail,,,48000,판매중,https://m.bunjang.co.kr/products/409331359
a7c2,번개장터,409331054,925 실버 ] Pandora 791631cz 판도라 레드 글라스,a7c | 2,a7c | 2,0,fail,,,43000,판매중,https://m.bunjang.co.kr/products/409331054
a7c2,번개장터,406602148,레오포토 a7c2용 플레이트,a7c | 2,a7c,0,fail,,,20000,판매중,https://m.bunjang.co.kr/products/406602148
a7c2,번개장터,405937749,소니 A7C2,a7c | 2,a7c,0,fail,,,2000000,판매중,https://m.bunjang.co.kr/products/405937749
a7c2,번개장터,403027007,소니 a7c2,a7c | 2,a7c,0,fail,,,1950000,판매중,https://m.bunjang.co.kr/products/403027007
a7c2,번개장터,392622843,LG XCANVAS XA-7920A 7.1채널 AV 리시버 앰프,a7c | 2,a7c | 2,0,fail,,,120000,판매중,https://m.bunjang.co.kr/products/392622843
a7c2,번개장터,408331992,"a7c2(보증유,1000컷) + 2470gm2 일괄판매 합니다.",a7c | 2,a7c,0,fail,,,4200000,판매중,https://m.bunjang.co.kr/products/408331992
a7c2,번개장터,400911982,소니 a7c2,a7c | 2,a7c,0,fail,,,1900000,판매중,https://m.bunjang.co.kr/products/400911982
a7c2,번개장터,408736400,(미개봉) 스몰리그 커버 a7c2 a7cr 용,a7c | 2,a7c,0,fail,,,30000,판매중,https://m.bunjang.co.kr/products/408736400
a7c2,번개장터,408949207,[일괄] 소니 A7C(5천컷 미만/26년 11월 보증)+20G+55ZA,a7c | 2,2,0,fail,,,2300000,판매중,https://m.bunjang.co.kr/products/408949207
a7c2,번개장터,409278443,소니 A7C2 실버 풀프레임 카메라 + 2070G 렌즈 풀세트 구성,a7c | 2,a7c,0,fail,,,3100000,판매중,https://m.bunjang.co.kr/products/409278443
a7c2,번개장터,409267812,소니 a7c2 블랙바디,a7c | 2,a7c,0,fail,,,1950000,예약중,https://m.bunjang.co.kr/products/409267812
a7c2,번개장터,376272352,스쿠버프로 A700호흡기 MK25 / 스쿠버프로 X-FORCE BCD,a7c | 2,a7c | 2,0,fail,,,950000,판매중,https://m.bunjang.co.kr/products/376272352
a7c2,번개장터,403681270,소니a7cr  보증27.10 4천컷대 신동급판매합니다,a7c | 2,a7c | 2,0,fail,,,2750000,판매중,https://m.bunjang.co.kr/products/403681270
a7c2,번개장터,372888165,소니 A7C2 렌즈킷 풀박,a7c | 2,a7c,0,fail,,,2500000,판매중,https://m.bunjang.co.kr/products/372888165
a7c2,번개장터,408026125,소니a7c2  실버 번들셋 4천컨대 상태좋은바디 판매합니다,a7c | 2,a7c,0,fail,,,2300000,판매중,https://m.bunjang.co.kr/products/408026125
a7c2,번개장터,395436173,스튜더 Studer A 725 CD 플레이어,a7c | 2,a7c | 2,0,fail,,,1500000,판매중,https://m.bunjang.co.kr/products/395436173
a7c2,번개장터,390559013,아우디 정품 PCD 112 RS 21인치 순정휠 Q7 4M,a7c | 2,a7c | 2,0,fail,,,900000,판매중,https://m.bunjang.co.kr/products/390559013
a7c2,번개장터,408433791,소니a7c2 실버 보증은27년5월까지  300컷대  상태좋은풀박스 팔아요,a7c | 2,a7c,0,fail,,,2000000,판매중,https://m.bunjang.co.kr/products/408433791
a7c2,번개장터,408035099,소니 a7c2 블랙  컷수2천 올해12월까지보증남은 바디판매합니다 교환o,a7c | 2,a7c,0,fail,,,2000000,판매중,https://m.bunjang.co.kr/products/408035099
a7c2,번개장터,403518838,아반떼 cn7 운전석 라이트 92101AA700,a7c | 2,a7c | 2,0,fail,,,140000,판매중,https://m.bunjang.co.kr/products/403518838
a7c2,번개장터,373828173,펜탁스 SMC FA 70-200mm 망원 렌즈,a7c | 2,a7c | 2,0,fail,,,30000,판매중,https://m.bunjang.co.kr/products/373828173
a7c2,번개장터,400016774,샤넬 CC로고 스퀘어 프레임 안경 A75297,a7c | 2,a7c | 2,0,fail,,,640000,판매중,https://m.bunjang.co.kr/products/400016774
a7c2,번개장터,405466273,소니 A7C2 + 시그마 14-24mm 렌즈,a7c | 2,a7c,0,fail,,,3000000,판매중,https://m.bunjang.co.kr/products/405466273
a7c2,번개장터,408834370,a7c2 탐론 28 200,a7c | 2,a7c,0,fail,,,2350000,판매중,https://m.bunjang.co.kr/products/408834370
a7c2,번개장터,408020952,a7c2 블랙 보증기간27년도4월까지 남은바디처분합니다,a7c | 2,a7c,0,fail,,,2000000,판매중,https://m.bunjang.co.kr/products/408020952
a7c2,번개장터,408458668,A7C II + FE 24-70 GM II 판매합니다.,a7c | 2,2,0,fail,,,4300000,판매중,https://m.bunjang.co.kr/products/408458668
a7c2,번개장터,408600520,(미개봉) 스몰리그 커버 a7c2 a7cr 용,a7c | 2,a7c,0,fail,,,30000,판매중,https://m.bunjang.co.kr/products/408600520
a7c2,번개장터,325279807,샤넬 클래식 CC로고 벨트 양면 레더 블랙 실버 A73462,a7c | 2,a7c | 2,0,fail,,,1770000,판매중,https://m.bunjang.co.kr/products/325279807
a7c2,번개장터,391462254,[270] ASICS 젤 큐물러스 16 1203A733-102,a7c | 2,a7c | 2,0,fail,,,80000,판매중,https://m.bunjang.co.kr/products/391462254
a7c2,번개장터,408449878,소니 미러리스 a7c2 검정,a7c | 2,a7c,0,fail,,,1920000,판매중,https://m.bunjang.co.kr/products/408449878
a7c2,번개장터,408393451,삼성 DM700A7L 27인치 올인원PC 윈도우11,a7c | 2,a7c | 2,0,fail,,,150000,판매중,https://m.bunjang.co.kr/products/408393451
a7c2,번개장터,408377216,"소니 a7c2 , 2870gm , 2470gm2 , 90매크로",a7c | 2,a7c,0,fail,,,7950000,판매중,https://m.bunjang.co.kr/products/408377216
a7c2,번개장터,163628148,소니 a7m2 ilce-7m2 풀프레임 바디,a7c | 2,a7c,0,fail,,,677000,판매중,https://m.bunjang.co.kr/products/163628148
a7c2,번개장터,408247677,소니a7c2 블랙,a7c | 2,a7c,0,fail,,,1900000,판매중,https://m.bunjang.co.kr/products/408247677
a7c2,번개장터,321190537,K3 2013년 ACU 에어백 모듈 95910-A7100,a7c | 2,a7c | 2,0,fail,,,50000,판매중,https://m.bunjang.co.kr/products/321190537
a7c2,번개장터,345912888,(270)푸마 Court ultra 75 years 392491-02,a7c | 2,a7c | 2,0,fail,,,55000,판매중,https://m.bunjang.co.kr/products/345912888
a7c2,번개장터,369046319,아반떼 cn7 운전석 led 라이트 92101AA700,a7c | 2,a7c | 2,0,fail,,,180000,판매중,https://m.bunjang.co.kr/products/369046319
a7c2,번개장터,356574968,BMW 레이더센서 (66325A0CDA7),a7c | 2,a7c | 2,0,fail,,,330000,판매중,https://m.bunjang.co.kr/products/356574968
a7c2,번개장터,408117001,소니 a7c2 블랙,a7c | 2,a7c,0,fail,,,1600000,예약중,https://m.bunjang.co.kr/products/408117001
a7c2,번개장터,110285944,"젠틀맨즈컨셉 0CTFA72GSD 맥코트 - 라이트베이지, 95 M사이즈",a7c | 2,a7c | 2,0,fail,,,25000,판매중,https://m.bunjang.co.kr/products/110285944
a7c2,번개장터,407469411,"소니 A7CR 풀박스, 추가배터리, 정품 배터리충전기 (보증 26.12.",a7c | 2,a7c | 2,0,fail,,,2600000,예약중,https://m.bunjang.co.kr/products/407469411
a7c2,번개장터,407985385,PSA 7 2024 포켓몬 일판  Celebration Fanfare,a7c | 2,a7c | 2,0,fail,,,105000,판매중,https://m.bunjang.co.kr/products/407985385
a7c2,번개장터,373849703,아반떼 cn7 신형 운전석 라이트 92101AA700,a7c | 2,a7c | 2,0,fail,,,300000,판매중,https://m.bunjang.co.kr/products/373849703
a7c2,번개장터,344851043,샤넬 선글라스 5515 C622/48 A71577 X02016 S224,a7c | 2,a7c | 2,0,fail,,,640000,판매중,https://m.bunjang.co.kr/products/344851043
