bracket_content,normalized_content,match_index_in_title,keyword,platform,pid,name,price,status,link
01272,01272,1,갤럭시 s26,번개장터,404410122,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/404410122
01272,01272,1,갤럭시 s26,번개장터,404409478,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/404409478
00133,00133,1,갤럭시 s26,번개장터,404403436,[00133] 당일발송 갤럭시S23FE 256GB 블랙 무잔상 외관 깔끔,340000,판매중,https://m.bunjang.co.kr/products/404403436
00633,00633,1,갤럭시 s26,번개장터,404402763,[00633] 당일발송 갤럭시S23FE 256GB 바이올렛 무잔상 새상품,350000,판매중,https://m.bunjang.co.kr/products/404402763
00506,00506,1,갤럭시 s26,번개장터,404402093,[00506] 당일발송 갤럭시S23플러스 256GB 크림 외관 새상품급,394000,판매중,https://m.bunjang.co.kr/products/404402093
00217,00217,1,갤럭시 s26,번개장터,404401465,[00217] 당일발송 갤럭시S23 256GB 클라우드라벤더 외관 깨끗한,380000,판매중,https://m.bunjang.co.kr/products/404401465
00072,00072,1,갤럭시 s26,번개장터,404400799,[00072] 당일발송 갤럭시S23 256GB 올리브그린 외관 꺠끗한 리,360000,판매중,https://m.bunjang.co.kr/products/404400799
01334,01334,1,갤럭시 s26,번개장터,404397370,[01334] 당일발송 갤럭시S24 256GB 무잔상 새상품급 엠버옐로우,424000,판매중,https://m.bunjang.co.kr/products/404397370
01277,01277,1,갤럭시 s26,번개장터,404396711,[01277] 당일발송 갤럭시S24 256GB 무잔상 깨끗한 리퍼급 바이,467000,판매중,https://m.bunjang.co.kr/products/404396711
01298,01298,1,갤럭시 s26,번개장터,404390594,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,430000,판매중,https://m.bunjang.co.kr/products/404390594
01272,01272,1,갤럭시 s26,번개장터,404389297,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/404389297
01272,01272,1,갤럭시 s26,번개장터,404388628,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/404388628
00133,00133,1,갤럭시 s26,번개장터,404382571,[00133] 당일발송 갤럭시S23FE 256GB 블랙 무잔상 외관 깔끔,340000,판매중,https://m.bunjang.co.kr/products/404382571
00633,00633,1,갤럭시 s26,번개장터,404381880,[00633] 당일발송 갤럭시S23FE 256GB 바이올렛 무잔상 새상품,350000,판매중,https://m.bunjang.co.kr/products/404381880
00506,00506,1,갤럭시 s26,번개장터,404381271,[00506] 당일발송 갤럭시S23플러스 256GB 크림 외관 새상품급,394000,판매중,https://m.bunjang.co.kr/products/404381271
00217,00217,1,갤럭시 s26,번개장터,404380658,[00217] 당일발송 갤럭시S23 256GB 클라우드라벤더 외관 깨끗한,380000,판매중,https://m.bunjang.co.kr/products/404380658
00072,00072,1,갤럭시 s26,번개장터,404380016,[00072] 당일발송 갤럭시S23 256GB 올리브그린 외관 꺠끗한 리,360000,판매중,https://m.bunjang.co.kr/products/404380016
01334,01334,1,갤럭시 s26,번개장터,404377058,[01334] 당일발송 갤럭시S24 256GB 무잔상 새상품급 엠버옐로우,424000,판매중,https://m.bunjang.co.kr/products/404377058
01277,01277,1,갤럭시 s26,번개장터,404376444,[01277] 당일발송 갤럭시S24 256GB 무잔상 깨끗한 리퍼급 바이,467000,판매중,https://m.bunjang.co.kr/products/404376444
01298,01298,1,갤럭시 s26,번개장터,404371148,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,430000,판매중,https://m.bunjang.co.kr/products/404371148
01272,01272,1,갤럭시 s26,번개장터,404369979,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/404369979
품번 157,품번 157,1,갤럭시 s26,번개장터,404306038,자급제 S급 갤럭시S24플러스 5G 256G 실버 [품번 157],560000,판매중,https://m.bunjang.co.kr/products/404306038
36만,36만,1,갤럭시 s26,번개장터,403681929,갤럭시 S23 256GB 크림 판매합니다[36만],400000,판매중,https://m.bunjang.co.kr/products/403681929
38만,38만,1,갤럭시 s26,번개장터,403681670,갤럭시 S23 256GB 크림 판매합니다[38만],420000,판매중,https://m.bunjang.co.kr/products/403681670
00133,00133,1,갤럭시 s26,번개장터,403594876,[00133] 당일발송 갤럭시S23FE 256GB 블랙 무잔상 외관 깔끔,340000,판매중,https://m.bunjang.co.kr/products/403594876
00633,00633,1,갤럭시 s26,번개장터,403594806,[00633] 당일발송 갤럭시S23FE 256GB 바이올렛 무잔상 새상품,350000,판매중,https://m.bunjang.co.kr/products/403594806
00506,00506,1,갤럭시 s26,번개장터,403594733,[00506] 당일발송 갤럭시S23플러스 256GB 크림 외관 새상품급,394000,판매중,https://m.bunjang.co.kr/products/403594733
00217,00217,1,갤럭시 s26,번개장터,403594660,[00217] 당일발송 갤럭시S23 256GB 클라우드라벤더 외관 깨끗한,380000,판매중,https://m.bunjang.co.kr/products/403594660
00072,00072,1,갤럭시 s26,번개장터,403594601,[00072] 당일발송 갤럭시S23 256GB 올리브그린 외관 꺠끗한 리,360000,판매중,https://m.bunjang.co.kr/products/403594601
01334,01334,1,갤럭시 s26,번개장터,403594284,[01334] 당일발송 갤럭시S24 256GB 무잔상 새상품급 엠버옐로우,424000,판매중,https://m.bunjang.co.kr/products/403594284
01277,01277,1,갤럭시 s26,번개장터,403594231,[01277] 당일발송 갤럭시S24 256GB 무잔상 깨끗한 리퍼급 바이,467000,판매중,https://m.bunjang.co.kr/products/403594231
01298,01298,1,갤럭시 s26,번개장터,403593724,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,430000,판매중,https://m.bunjang.co.kr/products/403593724
01272,01272,1,갤럭시 s26,번개장터,403593624,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403593624
01272,01272,1,갤럭시 s26,번개장터,403593567,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403593567
00133,00133,1,갤럭시 s26,번개장터,403592812,[00133] 당일발송 갤럭시S23FE 256GB 블랙 무잔상 외관 깔끔,340000,판매중,https://m.bunjang.co.kr/products/403592812
00633,00633,1,갤럭시 s26,번개장터,403592738,[00633] 당일발송 갤럭시S23FE 256GB 바이올렛 무잔상 새상품,350000,판매중,https://m.bunjang.co.kr/products/403592738
00506,00506,1,갤럭시 s26,번개장터,403592665,[00506] 당일발송 갤럭시S23플러스 256GB 크림 외관 새상품급,394000,판매중,https://m.bunjang.co.kr/products/403592665
00217,00217,1,갤럭시 s26,번개장터,403592593,[00217] 당일발송 갤럭시S23 256GB 클라우드라벤더 외관 깨끗한,380000,판매중,https://m.bunjang.co.kr/products/403592593
00072,00072,1,갤럭시 s26,번개장터,403592515,[00072] 당일발송 갤럭시S23 256GB 올리브그린 외관 꺠끗한 리,360000,판매중,https://m.bunjang.co.kr/products/403592515
01334,01334,1,갤럭시 s26,번개장터,403591764,[01334] 당일발송 갤럭시S24 256GB 무잔상 새상품급 엠버옐로우,424000,판매중,https://m.bunjang.co.kr/products/403591764
01277,01277,1,갤럭시 s26,번개장터,403591524,[01277] 당일발송 갤럭시S24 256GB 무잔상 깨끗한 리퍼급 바이,467000,판매중,https://m.bunjang.co.kr/products/403591524
01298,01298,1,갤럭시 s26,번개장터,403588745,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,430000,판매중,https://m.bunjang.co.kr/products/403588745
01272,01272,1,갤럭시 s26,번개장터,403588193,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403588193
01272,01272,1,갤럭시 s26,번개장터,403587861,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403587861
00133,00133,1,갤럭시 s26,번개장터,403584488,[00133] 당일발송 갤럭시S23FE 256GB 블랙 무잔상 외관 깔끔,340000,판매중,https://m.bunjang.co.kr/products/403584488
00633,00633,1,갤럭시 s26,번개장터,403584138,[00633] 당일발송 갤럭시S23FE 256GB 바이올렛 무잔상 새상품,350000,판매중,https://m.bunjang.co.kr/products/403584138
00506,00506,1,갤럭시 s26,번개장터,403583786,[00506] 당일발송 갤럭시S23플러스 256GB 크림 외관 새상품급,394000,판매중,https://m.bunjang.co.kr/products/403583786
00217,00217,1,갤럭시 s26,번개장터,403583383,[00217] 당일발송 갤럭시S23 256GB 클라우드라벤더 외관 깨끗한,380000,판매중,https://m.bunjang.co.kr/products/403583383
00072,00072,1,갤럭시 s26,번개장터,403582963,[00072] 당일발송 갤럭시S23 256GB 올리브그린 외관 꺠끗한 리,360000,판매중,https://m.bunjang.co.kr/products/403582963
01334,01334,1,갤럭시 s26,번개장터,403581022,[01334] 당일발송 갤럭시S24 256GB 무잔상 새상품급 엠버옐로우,424000,판매중,https://m.bunjang.co.kr/products/403581022
01277,01277,1,갤럭시 s26,번개장터,403580604,[01277] 당일발송 갤럭시S24 256GB 무잔상 깨끗한 리퍼급 바이,467000,판매중,https://m.bunjang.co.kr/products/403580604
01242,01242,1,갤럭시 s26,번개장터,403580166,[01242] 당일발송 갤럭시S25플러스 256GB 무잔상 미사용 새제품,764000,판매중,https://m.bunjang.co.kr/products/403580166
01298,01298,1,갤럭시 s26,번개장터,403576696,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,430000,판매중,https://m.bunjang.co.kr/products/403576696
01272,01272,1,갤럭시 s26,번개장터,403575754,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403575754
01272,01272,1,갤럭시 s26,번개장터,403575341,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403575341
00133,00133,1,갤럭시 s26,번개장터,403570809,[00133] 당일발송 갤럭시S23FE 256GB 블랙 무잔상 외관 깔끔,340000,판매중,https://m.bunjang.co.kr/products/403570809
00633,00633,1,갤럭시 s26,번개장터,403570339,[00633] 당일발송 갤럭시S23FE 256GB 바이올렛 무잔상 새상품,350000,판매중,https://m.bunjang.co.kr/products/403570339
00506,00506,1,갤럭시 s26,번개장터,403569782,[00506] 당일발송 갤럭시S23플러스 256GB 크림 외관 새상품급,394000,판매중,https://m.bunjang.co.kr/products/403569782
00217,00217,1,갤럭시 s26,번개장터,403569263,[00217] 당일발송 갤럭시S23 256GB 클라우드라벤더 외관 깨끗한,380000,판매중,https://m.bunjang.co.kr/products/403569263
00072,00072,1,갤럭시 s26,번개장터,403568754,[00072] 당일발송 갤럭시S23 256GB 올리브그린 외관 꺠끗한 리,360000,판매중,https://m.bunjang.co.kr/products/403568754
01334,01334,1,갤럭시 s26,번개장터,403566201,[01334] 당일발송 갤럭시S24 256GB 무잔상 새상품급 엠버옐로우,424000,판매중,https://m.bunjang.co.kr/products/403566201
01277,01277,1,갤럭시 s26,번개장터,403565653,[01277] 당일발송 갤럭시S24 256GB 무잔상 깨끗한 리퍼급 바이,467000,판매중,https://m.bunjang.co.kr/products/403565653
01298,01298,1,갤럭시 s26,번개장터,403542202,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,430000,판매중,https://m.bunjang.co.kr/products/403542202
01272,01272,1,갤럭시 s26,번개장터,403540973,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403540973
01272,01272,1,갤럭시 s26,번개장터,403540340,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403540340
00133,00133,1,갤럭시 s26,번개장터,403534576,[00133] 당일발송 갤럭시S23FE 256GB 블랙 무잔상 외관 깔끔,340000,판매중,https://m.bunjang.co.kr/products/403534576
00633,00633,1,갤럭시 s26,번개장터,403534023,[00633] 당일발송 갤럭시S23FE 256GB 바이올렛 무잔상 새상품,350000,판매중,https://m.bunjang.co.kr/products/403534023
00506,00506,1,갤럭시 s26,번개장터,403533413,[00506] 당일발송 갤럭시S23플러스 256GB 크림 외관 새상품급,394000,판매중,https://m.bunjang.co.kr/products/403533413
00217,00217,1,갤럭시 s26,번개장터,403532781,[00217] 당일발송 갤럭시S23 256GB 클라우드라벤더 외관 깨끗한,380000,판매중,https://m.bunjang.co.kr/products/403532781
00072,00072,1,갤럭시 s26,번개장터,403532160,[00072] 당일발송 갤럭시S23 256GB 올리브그린 외관 꺠끗한 리,360000,판매중,https://m.bunjang.co.kr/products/403532160
01334,01334,1,갤럭시 s26,번개장터,403529155,[01334] 당일발송 갤럭시S24 256GB 무잔상 새상품급 엠버옐로우,424000,판매중,https://m.bunjang.co.kr/products/403529155
01277,01277,1,갤럭시 s26,번개장터,403528565,[01277] 당일발송 갤럭시S24 256GB 무잔상 깨끗한 리퍼급 바이,467000,판매중,https://m.bunjang.co.kr/products/403528565
01242,01242,1,갤럭시 s26,번개장터,403527981,[01242] 당일발송 갤럭시S25플러스 256GB 무잔상 미사용 새제품,764000,판매중,https://m.bunjang.co.kr/products/403527981
01298,01298,1,갤럭시 s26,번개장터,403522906,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,430000,판매중,https://m.bunjang.co.kr/products/403522906
01272,01272,1,갤럭시 s26,번개장터,403521565,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403521565
01272,01272,1,갤럭시 s26,번개장터,403520938,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403520938
00133,00133,1,갤럭시 s26,번개장터,403514815,[00133] 당일발송 갤럭시S23FE 256GB 블랙 무잔상 외관 깔끔,340000,판매중,https://m.bunjang.co.kr/products/403514815
00633,00633,1,갤럭시 s26,번개장터,403514216,[00633] 당일발송 갤럭시S23FE 256GB 바이올렛 무잔상 새상품,350000,판매중,https://m.bunjang.co.kr/products/403514216
00506,00506,1,갤럭시 s26,번개장터,403513631,[00506] 당일발송 갤럭시S23플러스 256GB 크림 외관 새상품급,394000,판매중,https://m.bunjang.co.kr/products/403513631
00217,00217,1,갤럭시 s26,번개장터,403513033,[00217] 당일발송 갤럭시S23 256GB 클라우드라벤더 외관 깨끗한,380000,판매중,https://m.bunjang.co.kr/products/403513033
00072,00072,1,갤럭시 s26,번개장터,403512423,[00072] 당일발송 갤럭시S23 256GB 올리브그린 외관 꺠끗한 리,360000,판매중,https://m.bunjang.co.kr/products/403512423
01334,01334,1,갤럭시 s26,번개장터,403509263,[01334] 당일발송 갤럭시S24 256GB 무잔상 새상품급 엠버옐로우,424000,판매중,https://m.bunjang.co.kr/products/403509263
01298,01298,1,갤럭시 s26,번개장터,403502344,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,430000,판매중,https://m.bunjang.co.kr/products/403502344
01272,01272,1,갤럭시 s26,번개장터,403500942,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403500942
01272,01272,1,갤럭시 s26,번개장터,403500242,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403500242
00133,00133,1,갤럭시 s26,번개장터,403494118,[00133] 당일발송 갤럭시S23FE 256GB 블랙 무잔상 외관 깔끔,340000,판매중,https://m.bunjang.co.kr/products/403494118
00633,00633,1,갤럭시 s26,번개장터,403493422,[00633] 당일발송 갤럭시S23FE 256GB 바이올렛 무잔상 새상품,350000,판매중,https://m.bunjang.co.kr/products/403493422
00506,00506,1,갤럭시 s26,번개장터,403492742,[00506] 당일발송 갤럭시S23플러스 256GB 크림 외관 새상품급,394000,판매중,https://m.bunjang.co.kr/products/403492742
00217,00217,1,갤럭시 s26,번개장터,403492016,[00217] 당일발송 갤럭시S23 256GB 클라우드라벤더 외관 깨끗한,380000,판매중,https://m.bunjang.co.kr/products/403492016
00072,00072,1,갤럭시 s26,번개장터,403491370,[00072] 당일발송 갤럭시S23 256GB 올리브그린 외관 꺠끗한 리,360000,판매중,https://m.bunjang.co.kr/products/403491370
01334,01334,1,갤럭시 s26,번개장터,403487607,[01334] 당일발송 갤럭시S24 256GB 무잔상 새상품급 엠버옐로우,424000,판매중,https://m.bunjang.co.kr/products/403487607
01277,01277,1,갤럭시 s26,번개장터,403486744,[01277] 당일발송 갤럭시S24 256GB 무잔상 깨끗한 리퍼급 바이,467000,판매중,https://m.bunjang.co.kr/products/403486744
01298,01298,1,갤럭시 s26,번개장터,403463085,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨,430000,판매중,https://m.bunjang.co.kr/products/403463085
01272,01272,1,갤럭시 s26,번개장터,403461807,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403461807
01272,01272,1,갤럭시 s26,번개장터,403461219,[01272] 당일발송 갤럭시S25 S931 256GB 블루쉐도우 무잔상,678000,판매중,https://m.bunjang.co.kr/products/403461219
최상급,최상급,1,갤럭시 s26,번개장터,403460120,[최상급]갤럭시S23FE/S711/256/블랙/85225,309000,판매중,https://m.bunjang.co.kr/products/403460120
혜자템,혜자템,1,갤럭시 s26,번개장터,403454256,[혜자템]갤럭시S23FE/S711/256/퍼플/85224,329000,판매중,https://m.bunjang.co.kr/products/403454256
꿀픽,꿀픽,1,갤럭시 s26,번개장터,403449277,[꿀픽]갤럭시S24FE/S721/256/블루/85223,409000,판매중,https://m.bunjang.co.kr/products/403449277
대전 중고폰,대전 중고폰,1,갤럭시 s26,중고나라,228106090,[대전 중고폰] 갤럭시 S26 512GB 화이트 / SS급 / 실사진 / 411170,960000,판매중,https://web.joongna.com/product/228106090
미개봉 자급제,미개봉 자급제,1,갤럭시 s26,중고나라,228131437,[미개봉 자급제] 갤럭시 s26 512기가 새제품,1100000,판매중,https://web.joongna.com/product/228131437
새 상품급,새 상품급,1,갤럭시 s26,중고나라,227993928,[새 상품급] 갤럭시 S26 256기가 자급제 풀박스,800000,예약중,https://web.joongna.com/product/227993928
미개봉 자급제,미개봉 자급제,1,갤럭시 s26,중고나라,227933014,[미개봉 자급제] 갤럭시 s26 512기가 정품 케이스 충전기 드림,1100000,판매중,https://web.joongna.com/product/227933014
미개봉 자급제,미개봉 자급제,1,갤럭시 s26,중고나라,227977672,[미개봉 자급제] 갤럭시 s26 512기가 새제품,1100000,판매중,https://web.joongna.com/product/227977672
미개봉,미개봉,1,갤럭시 s26,중고나라,228257258,[미개봉] 자급제 갤럭시 S26 Ultra 512GB 블랙,1500000,거래완료,https://web.joongna.com/product/228257258
미개봉 자급제,미개봉 자급제,1,갤럭시 s26,중고나라,228127893,[미개봉 자급제] 갤럭시 s26 512기가 새제품,1100000,판매중,https://web.joongna.com/product/228127893
자급제,자급제,1,갤럭시 s26,중고나라,228028155,"삼성전자 갤럭시 S26 5G [자급제] 256GB, 12GB, 화이트",1100000,판매중,https://web.joongna.com/product/228028155
S급,S급,1,갤럭시 s26,중고나라,227878533,[S급] 갤럭시S26플러스 512GB 인기중고폰 44366,1130000,거래완료,https://web.joongna.com/product/227878533
미개봉,미개봉,1,갤럭시 s25 플러스,번개장터,317065856,[미개봉]갤럭시S25/S25플러스/S25울트라 신제품특가 512기가 보유,459000,판매중,https://m.bunjang.co.kr/products/317065856
삼성전자/미개봉/특가,삼성전자/미개봉/특가,1,갤럭시 s25 플러스,번개장터,317067446,[삼성전자/미개봉/특가]갤럭시S25플러스,598000,판매중,https://m.bunjang.co.kr/products/317067446
새상품/완납폰,새상품/완납폰,1,갤럭시 s25 플러스,번개장터,91607510,[새상품/완납폰]갤럭시S25/S25플러스/S25울트라 쓰던 유심 그대로,389000,판매중,https://m.bunjang.co.kr/products/91607510
케이스티파이,케이스티파이,1,갤럭시 s25 플러스,번개장터,406060452,[케이스티파이] 갤럭시 s25 플러스 케이스 (맥세이프 임팩트 케이스),16000,판매중,https://m.bunjang.co.kr/products/406060452
75435,75435,1,갤럭시 s25 플러스,번개장터,406083370,갤럭시 S25 플러스 512GB 그레이 [75435],770000,예약중,https://m.bunjang.co.kr/products/406083370
거래완료,거래완료,1,갤럭시 s25 플러스,번개장터,406074584,[거래완료]갤럭시 S25 플러스 512 네이비블루 정품 실리콘 케이스,850000,예약중,https://m.bunjang.co.kr/products/406074584
27만,27만,1,갤럭시 s25 플러스,번개장터,405870584,[27만]갤럭시S22플러스  512GB 세컨폰 학생폰 효도폰 업무폰,370000,판매중,https://m.bunjang.co.kr/products/405870584
새상품,새상품,1,갤럭시 s25 플러스,번개장터,388024481,[새상품] 디자인스킨 갤럭시S25 플러스 마루는 강쥐 맥세이프 케이스,13820,판매중,https://m.bunjang.co.kr/products/388024481
54만,54만,1,갤럭시 s25 플러스,번개장터,404745863,갤럭시 S24플러스 512GB 대용량 판매합니다[54만],590000,판매중,https://m.bunjang.co.kr/products/404745863
대전 중고폰,대전 중고폰,1,갤럭시 s25 플러스,중고나라,228135673,[대전 중고폰] 갤럭시 S25플러스 512GB 민트 / S급 / 실사진 / 409459,720000,거래완료,https://web.joongna.com/product/228135673
대전 중고폰,대전 중고폰,1,갤럭시 s25 플러스,중고나라,228135839,[대전 중고폰] 갤럭시 S25플러스 256GB 실버 / S급 / 실사진 / 099439,720000,거래완료,https://web.joongna.com/product/228135839
70만,70만,1,갤럭시 s25 플러스,중고나라,228237474,[70만]갤럭시S25플러스_256 상태좋아요,700000,판매중,https://web.joongna.com/product/228237474
78만,78만,1,갤럭시 s25 플러스,중고나라,228218470,[78만]갤럭시 S25플러스 무잔상무기스 S급 네이비 512기가,790000,판매중,https://web.joongna.com/product/228218470
대전 중고폰,대전 중고폰,1,갤럭시 s25 플러스,중고나라,228135593,[대전 중고폰] 갤럭시 S25플러스 512GB 실버 / S급 / 실사진 / 409458,740000,거래완료,https://web.joongna.com/product/228135593
올갈이 민트급,올갈이 민트급,1,갤럭시 s25 플러스,중고나라,228017646,[올갈이 민트급] 삼성 갤럭시 s25 플러스 s25+ 512GB 아이스블루 풀박스,829000,거래완료,https://web.joongna.com/product/228017646
78만,78만,1,갤럭시 s25 플러스,중고나라,228016691,[78만]갤럭시 S25플러스 무잔상무기스 S급 네이비 512기가,790000,판매중,https://web.joongna.com/product/228016691
대전 중고폰,대전 중고폰,1,갤럭시 s25 플러스,중고나라,227918060,[대전 중고폰] 갤럭시 S25플러스 512GB 네이비 / S급 / 실물촬영 / 매장운영 416132,730000,거래완료,https://web.joongna.com/product/227918060
자급제,자급제,1,갤럭시 s25 플러스,중고나라,227877516,갤럭시 S25 플러스 512GB 네이비 [자급제] (삼케플 양도 가능),850000,거래완료,https://web.joongna.com/product/227877516
삼성전자 정품,삼성전자 정품,1,갤럭시 s25 울트라,번개장터,317066274,[삼성전자 정품]갤럭시S25울트라 전색상 특가,758400,판매중,https://m.bunjang.co.kr/products/317066274
미개봉/정품/삼성케어,미개봉/정품/삼성케어,1,갤럭시 s25 울트라,번개장터,347793621,갤럭시s25울트라[미개봉/정품/삼성케어]1년에 딱한번 갤럭시 저렴한시기,678800,판매중,https://m.bunjang.co.kr/products/347793621
삼성전자/정품,삼성전자/정품,1,갤럭시 s25 울트라,번개장터,315296103,[삼성전자/정품]갤럭시S25울트라 미개봉 신제품 새상품,688890,판매중,https://m.bunjang.co.kr/products/315296103
제휴카드,제휴카드,1,갤럭시 s25 울트라,번개장터,90856309,[제휴카드]갤럭시S25 울트라[삼성전자 새상품],188900,판매중,https://m.bunjang.co.kr/products/90856309
삼성전자 새상품,삼성전자 새상품,2,갤럭시 s25 울트라,번개장터,90856309,[제휴카드]갤럭시S25 울트라[삼성전자 새상품],188900,판매중,https://m.bunjang.co.kr/products/90856309
"프로상점,대여","프로상점,대여",1,갤럭시 s25 울트라,번개장터,346883537,"[프로상점,대여] 갤럭시 s25울트라 512기가",25000,판매중,https://m.bunjang.co.kr/products/346883537
판매,판매,1,갤럭시 s25 울트라,번개장터,406198703,[판매] 갤럭시 S24 울트라 512GB 듀얼유심 해외폰 블랙,900000,판매중,https://m.bunjang.co.kr/products/406198703
실속템,실속템,1,갤럭시 s25 울트라,번개장터,404945388,[실속템]갤럭시S23울트라/S918/512/그린/85231,629000,판매중,https://m.bunjang.co.kr/products/404945388
01144,01144,1,갤럭시 s25 울트라,번개장터,404770107,[01144] 당일발송 갤럭시S23울트라 S918 512GB 자급제 올리,636000,판매중,https://m.bunjang.co.kr/products/404770107
01231,01231,1,갤럭시 s25 울트라,번개장터,404769393,[01231] 당일발송 갤럭시S23울트라 S918 512GB 올리브그린,435000,판매중,https://m.bunjang.co.kr/products/404769393
01048,01048,1,갤럭시 s25 울트라,번개장터,404759299,[01048] 당일발송 갤럭시S21울트라 512GB 외관 깔끔한 S급 블,297000,판매중,https://m.bunjang.co.kr/products/404759299
01144,01144,1,갤럭시 s25 울트라,번개장터,404747931,[01144] 당일발송 갤럭시S23울트라 S918 512GB 자급제 올리,636000,판매중,https://m.bunjang.co.kr/products/404747931
01231,01231,1,갤럭시 s25 울트라,번개장터,404747171,[01231] 당일발송 갤럭시S23울트라 S918 512GB 올리브그린,435000,판매중,https://m.bunjang.co.kr/products/404747171
B등급,B등급,1,갤럭시 s25 울트라,번개장터,404739348,[B등급] 갤럭시 S25 울트라 512GB 실버,990000,판매중,https://m.bunjang.co.kr/products/404739348
01048,01048,1,갤럭시 s25 울트라,번개장터,404737333,[01048] 당일발송 갤럭시S21울트라 512GB 외관 깔끔한 S급 블,297000,판매중,https://m.bunjang.co.kr/products/404737333
01144,01144,1,갤럭시 s25 울트라,번개장터,404726918,[01144] 당일발송 갤럭시S23울트라 S918 512GB 자급제 올리,636000,판매중,https://m.bunjang.co.kr/products/404726918
01231,01231,1,갤럭시 s25 울트라,번개장터,404726323,[01231] 당일발송 갤럭시S23울트라 S918 512GB 올리브그린,435000,판매중,https://m.bunjang.co.kr/products/404726323
01048,01048,1,갤럭시 s25 울트라,번개장터,404718063,[01048] 당일발송 갤럭시S21울트라 512GB 외관 깔끔한 S급 블,297000,판매중,https://m.bunjang.co.kr/products/404718063
01144,01144,1,갤럭시 s25 울트라,번개장터,404708459,[01144] 당일발송 갤럭시S23울트라 S918 512GB 자급제 올리,636000,판매중,https://m.bunjang.co.kr/products/404708459
01231,01231,1,갤럭시 s25 울트라,번개장터,404707824,[01231] 당일발송 갤럭시S23울트라 S918 512GB 올리브그린,435000,판매중,https://m.bunjang.co.kr/products/404707824
혜자템,혜자템,1,갤럭시 s25 울트라,번개장터,404518430,[혜자템]갤럭시S24울트라/S928/512/티타늄그레이/85259,829000,판매중,https://m.bunjang.co.kr/products/404518430
01231,01231,1,갤럭시 s25 울트라,번개장터,404457745,[01231] 당일발송 갤럭시S23울트라 S918 512GB 올리브그린,435000,판매중,https://m.bunjang.co.kr/products/404457745
01048,01048,1,갤럭시 s25 울트라,번개장터,404457023,[01048] 당일발송 갤럭시S21울트라 512GB 외관 깔끔한 S급 블,297000,판매중,https://m.bunjang.co.kr/products/404457023
01144,01144,1,갤럭시 s25 울트라,번개장터,404453045,[01144] 당일발송 갤럭시S23울트라 S918 512GB 자급제 올리,636000,판매중,https://m.bunjang.co.kr/products/404453045
01231,01231,1,갤럭시 s25 울트라,번개장터,404452700,[01231] 당일발송 갤럭시S23울트라 S918 512GB 올리브그린,435000,판매중,https://m.bunjang.co.kr/products/404452700
