keyword,cluster_id,representative_name,original_representative_name,item_count,min_price,median_price,average_price,max_price,sample_names,original_sample_names
갤럭시,173,갤럭시 s8 s9 노트8 무잔상 sss 공기계,"갤럭시 s8,s9,노트8 무잔상 SSS 공기계",12,70000,105000.0,96375.0,120000,갤럭시 s8 s9 노트8 무잔상 sss 공기계 | 갤럭시 s8 s9 노트8 노트9시리즈 무잔상 특가 폰 | 삼성 갤럭시 노트8 note8,"갤럭시 s8,s9,노트8 무잔상 SSS 공기계 | 갤럭시 S8 S9 노트8 노트9시리즈 무잔상 특가 중고폰 | 삼성 갤럭시 노트8 (Note8) 64GB"
갤럭시,325,갤럭시노트8 64,갤럭시노트8 64 판매,12,69000,109500.0,104166.66666666667,125000,갤럭시노트8 폰 공기계 | 갤럭시노트8 64기가 골드 25221 | 갤럭시노트8 64 | 갤럭시노트8,갤럭시노트8 64G 중고폰 공기계 | 갤럭시노트8 64기가 골드 25221 | 갤럭시노트8 64 판매 | 갤럭시노트8 팝니다
갤럭시,423,갤럭시버디3라이트블루 7913,갤럭시버디3라이트블루(7913),12,110000,110000.0,110000.0,110000,갤럭시버디3라이트블루 7913,갤럭시버디3라이트블루(7913)
갤럭시,448,갤럭시 z플립2브론즈 무잔상 정상공기기 폰,갤럭시 Z플립2브론즈 무잔상 정상공기기 중고폰,12,110000,110000.0,110000.0,110000,갤럭시 z플립2브론즈 무잔상 정상공기기 폰,갤럭시 Z플립2브론즈 무잔상 정상공기기 중고폰
갤럭시,266,갤럭시 z플립1 퍼플 무잔상 정상공기기 폰,갤럭시 Z플립1 퍼플 무잔상 정상공기기 중고폰,12,100000,120000.0,118333.33333333333,120000,갤럭시 z플립1 퍼플 무잔상 정상공기기 폰,갤럭시 Z플립1 퍼플 무잔상 정상공기기 중고폰
갤럭시,590,갤럭시 a905g 블랙 정상공기기 폰,갤럭시 A905G 블랙 정상공기기 중고폰,12,125000,125000.0,125000.0,125000,갤럭시 a905g 블랙 정상공기기 폰,갤럭시 A905G 블랙 정상공기기 중고폰
갤럭시,641,갤럭시 a805골드 무잔상a급 정상공기기 폰,갤럭시 A805골드 무잔상A급 정상공기기 중고폰,12,130000,130000.0,130000.0,130000,갤럭시 a805골드 무잔상a급 정상공기기 폰,갤럭시 A805골드 무잔상A급 정상공기기 중고폰
갤럭시,741,급 갤럭시a24 부산 폰 02450김해 서울 양산,[새상품급] 갤럭시A24 128GB 부산중고폰 02450김해 서울 양산,12,138000,145000.0,143333.33333333334,149000,특s급 갤럭시a24 128기가 블랙 부산 폰 58016 양산 | 갤럭시a24 128기가 블랙 부산 폰 00729 김해 폰 | 부산 폰 갤럭시a24 블랙 128기가 공기계 | 특s급 갤럭시a24 128기가 블랙 부산 폰 01772 대구 포항 | 급 갤럭시a24 부산 폰 02450김해 서울 양산,특S급. 갤럭시A24 128기가 블랙 부산중고폰 팝니다 58016 양산 | 갤럭시A24 128기가 블랙 부산중고폰 팝니다 00729 김해중고폰 | (부산중고폰) 갤럭시A24 블랙 128기가 공기계 판매해요 | 특S급. 갤럭시A24 128기가 블랙 부산중고폰 01772 대구 포항 | [새상품급] 갤럭시A24 128GB 부산중고폰 02450김해 서울 양산
갤럭시,65,특s급 갤럭시a15 무잔상 외관깨끗 15 5만 폰 최저가,특S급)갤럭시A15 무잔상 외관깨끗 15.5만 중고폰 최저가,12,85000,155000.0,135833.33333333334,155000,갤럭시s8 외관깨끗 폰 | 특s급 갤럭시a15 무잔상 외관깨끗 15 5만 폰 최저가 | 갤럭시s8플러스 무잔상 외관깨끗 폰 | 갤럭시s10e 무잔상 외관깨끗 폰,갤럭시S8 64G 외관깨끗 중고폰 | 특S급)갤럭시A15 무잔상 외관깨끗 15.5만 중고폰 최저가 | 갤럭시S8플러스 64G 무잔상 외관깨끗 중고폰 | 갤럭시S10E 128G 무잔상 외관깨끗 중고폰
갤럭시,449,갤럭시 a16,갤럭시 a16,12,170000,170000.0,182500.0,300000,갤럭시 a16 실버 128기가 | 갤럭시 a16 블랙 128기가 a급,갤럭시 A16 실버 128기가 | 갤럭시 A16 블랙 128기가 A급
갤럭시,742,갤럭시 노트20민트 무잔상 정상공기기 폰,갤럭시 노트20민트 무잔상 정상공기기 중고폰,12,185000,185000.0,185000.0,185000,갤럭시 노트20민트 무잔상 정상공기기 폰,갤럭시 노트20민트 무잔상 정상공기기 중고폰
갤럭시,323,갤럭시s21 핑크 g991 깨끗한 무잔상,갤럭시S21 5G 256G 핑크(G991) 깨끗한 무잔상 판매합니다,12,135000,191000.0,180666.66666666666,203000,갤럭시s21 블랙 g991 깨끗한 제품 | 갤럭시s21 핑크 g991 깨끗한 무잔상 | 갓성비 갤럭시s21 g991 256 화이트 85500 | sk 갤럭시s21 g991n 핑크 256기가 0671833,갤럭시S21 5G 256G 블랙(G991) 깨끗한 제품 판매합니다 | 갤럭시S21 5G 256G 핑크(G991) 깨끗한 무잔상 판매합니다 | [갓성비]갤럭시S21 5G/G991/256/화이트/85500 | SK 갤럭시S21 (G991N) 핑크 256기가 (0671833)
갤럭시,360,리퍼급 갤럭시 퀀텀5 라벤더,리퍼급)갤럭시 퀀텀5 라벤더 128G,12,223000,280000.0,290333.3333333333,380000,갤럭시 퀀텀5 | 리퍼급 갤럭시 퀀텀5 라벤더 | 리퍼급 갤럭시 퀀텀5 라벤더 무잔상 무기스 파주 가산 폰 | 리퍼급 갤럭시 퀀텀5 화이트 무잔상 무기스 부산 김포 폰 | 갤럭시 퀀텀5 블랙,갤럭시 퀀텀5 | 리퍼급)갤럭시 퀀텀5 라벤더 128G | 리퍼급 갤럭시 퀀텀5 128GB 라벤더 무잔상 무기스 파주 가산중고폰 | 리퍼급 갤럭시 퀀텀5 128GB 화이트 무잔상 무기스 부산 김포중고폰 | 갤럭시 퀀텀5 128GB 블랙
갤럭시,80,갤럭시 rtx3070,갤럭시 rtx3070 8gb팔아요,12,170000,340000.0,357916.6666666667,600000,rtx 갤럭시 3080ti sg 그래픽카드 | 갤럭시 호프 hof rtx2080 | 갤럭시 rtx2070 그래픽카드 | 갤럭시 지포스 rtx 2080 3펜 | 갤럭시 rtx3060ti 기가바이트 rtx2060 그래픽카드,RTX 갤럭시 3080TI sg 그래픽카드 | 갤럭시 호프 hof RTX2080 팝니다. | 갤럭시 RTX2070 8G 그래픽카드 | 갤럭시 지포스 RTX 2080 3펜 8GB | 갤럭시 RTX3060TI 기가바이트 RTX2060 그래픽카드 팝니다
갤럭시,261,갤럭시 a36,갤럭시 A36 5G 128GB,12,280000,355000.0,351000.0,430000,갤럭시 a36 새제품 공기기 확정기변가능 | 갤럭시 a36 공기기 확정기변가능 | 갤럭시 a36 화이트 정상해지 공기계 | 삼성 갤럭시 a36 | 삼성 갤럭시 a36 화이트 a급,갤럭시 A36 새제품 공기기 확정기변가능 | 갤럭시 A36 미개봉 공기기 확정기변가능 | 갤럭시 A36 화이트 정상해지 공기계 풀박스 | 삼성 갤럭시 A36 128GB | 삼성 갤럭시 A36 5G 화이트 A급
갤럭시,291,aa급 무잔상 갤럭시 s24 256기가 블랙 부산,AA급)무잔상 갤럭시 S24 256기가 블랙 부산,12,189000,368000.0,367916.6666666667,523000,당일발송 무잔상 aa급 갤럭시 s24 256기가 블랙 부산 폰 | 당일발송 무잔상 aa급 갤럭시 z플립4 256기가 핑크 부산 폰 | aa급 무잔상 갤럭시 s24 256기가 블랙 부산 | aa급 무잔상 갤럭시 노트10 256기가 핑크 부산 | aa급 무잔상 갤럭시 s24 플러스 플러스 256기가 그레이 부산,당일발송 무잔상 AA급 갤럭시 S24 256기가 블랙 부산중고폰 | 당일발송 무잔상 AA급 갤럭시 Z플립4 256기가 핑크 부산중고폰 | AA급)무잔상 갤럭시 S24 256기가 블랙 부산 | (AA급)무잔상 갤럭시 노트10 256기가 핑크 부산 | (AA급)무잔상 갤럭시 S24+플러스 256기가 그레이 부산
갤럭시,103,갤럭시 z폴드4 베이지 싸게,갤럭시 Z폴드4 베이지 256GB 싸게 팝니다.,12,250000,445000.0,397083.3333333333,530000,갤럭시 z폴드4 베이지 싸게 | 갤럭시 z폴드4 | 갤럭시z폴드4 256 베이지 폰 공기계 z fold4 | 갤럭시 z폴드4 베이지 | sk 갤럭시z폴드4 f936n 베이지골드 256기가 0450670,갤럭시 Z폴드4 베이지 256GB 싸게 팝니다. | 갤럭시 z폴드4 판매합니다 | 갤럭시Z폴드4 256 베이지 중고폰 공기계 z fold4 | 갤럭시 Z폴드4 / 256GB / 베이지 | SK 갤럭시Z폴드4 (F936N) 베이지골드 256기가 (0450670)
갤럭시,464,갤럭시 워치 울트라 47mm,갤럭시 워치 울트라 47mm,12,170000,450000.0,436375.0,560500,갤럭시워치7 울트라 47mm 블루투스 | 갤럭시워치8 울트라 47mm 25년형 새제품 | 갤럭시 워치 울트라47mm lte 모델 9월이후lte사용가능 | 갤럭시 워치 울트라 그레이 47mm | 갤럭시워치 울트라 2025 47mm 티타늄블루,갤럭시워치7 울트라 47mm 블루투스 | 갤럭시워치8 울트라 47mm 25년형 미개봉 새제품 | 갤럭시 워치  울트라47mm 32g lte 모델 (9월이후lte사용가능) | 갤럭시 워치 울트라 그레이 47mm 32GB | [미개봉]갤럭시워치 울트라 2025 47mm 티타늄블루 팝니다.
갤럭시,58,ss급갤럭시s25플러스s25 플러스 민트 256기가,ss급갤럭시S25플러스S25+ 민트 256GB 풀박스 256기가 판매합니다,12,359000,524500.0,522625.0,660000,삼성전자 특가 갤럭시s25플러스 | 갤럭시s25 갤럭시s25플러스 갤럭시s25울트라 시리즈 | 완납폰 갤럭시s25 s25플러스 s25울트라 쓰던 유심 그대로 | 갤럭시s25플러스 신제품 삼성전자,[삼성전자/미개봉/특가]갤럭시S25플러스 | 갤럭시S25/갤럭시S25플러스/갤럭시S25울트라 시리즈 | [새상품/완납폰]갤럭시S25/S25플러스/S25울트라 쓰던 유심 그대로 | 갤럭시S25플러스 신제품/미개봉/새상품/삼성전자/정품 | 갤럭시S25/갤럭시S25플러스/갤럭시S25울트라 미개봉 시리즈
갤럭시,624,도매 삼성 갤럭시s7 정상해지 폰 단말기,도매 삼성 갤럭시S7 팝니다 정상해지 중고폰 단말기,11,35000,35000.0,35000.0,35000,도매 삼성 갤럭시s7 정상해지 폰 단말기,도매 삼성 갤럭시S7 팝니다 정상해지 중고폰 단말기
갤럭시,487,01202 당일발송 리퍼급 갤럭시엑스커버5 블랙 정상해지 공,[01202] 당일발송 리퍼급 갤럭시엑스커버5 64GB 블랙 정상해지 공,11,63000,65000.0,65818.18181818182,73000,01202 당일발송 리퍼급 갤럭시엑스커버5 블랙 정상해지 공 | 갤럭시엑스커버5 64,[01202] 당일발송 리퍼급 갤럭시엑스커버5 64GB 블랙 정상해지 공 | 갤럭시엑스커버5 64 판매합니다
갤럭시,272,갤럭시워치4 44mm 블랙 05056,갤럭시워치4 44MM 블랙 / 05056,11,60000,75000.0,139090.9090909091,450000,갤럭시워치4클래식44mm | 갤럭시워치4 | 갤럭시워치4 40mm 핑크골드 | 갤럭시워치4 44mm 블랙 05056 | 갤럭시워치4 골프에디션 44mm,갤럭시워치4클래식44mm | 갤럭시워치4 | 갤럭시워치4 40mm 핑크골드 | 갤럭시워치4 44MM 블랙 / 05056 | 갤럭시워치4 골프에디션 44mm
갤럭시,664,갤럭시 a13그레이 무잔상 a급 정상공기기 폰,갤럭시 A13그레이 무잔상 A급 정상공기기 중고폰,11,105000,105000.0,105000.0,105000,갤럭시 a13그레이 무잔상 a급 정상공기기 폰,갤럭시 A13그레이 무잔상 A급 정상공기기 중고폰
갤럭시,350,삼성갤럭시 스마트폰a24블랙,삼성갤럭시 스마트폰a24블랙,11,120000,120000.0,120000.0,120000,갤럭시 a24블랙 정상공기기 폰,갤럭시 A24블랙 정상공기기 중고폰
갤럭시,593,갤럭시 노트9실버 a급 무잔상 정상공기기 폰,갤럭시 노트9실버 A급 무잔상 정상공기기 중고폰,11,120000,120000.0,120000.0,120000,갤럭시 노트9실버 a급 무잔상 정상공기기 폰,갤럭시 노트9실버 A급 무잔상 정상공기기 중고폰
갤럭시,357,s급 갤럭시a23 128기가 화이트 부산 폰 01537 울산 대구,S급. 갤럭시A23 128기가 화이트 부산중고폰 01537 울산 대구,11,110000,123000.0,127363.63636363637,148000,s급 갤럭시a23 128기가 화이트 부산 폰 01537 울산 대구 | 갤럭시a23 128 | 부산 폰 갤럭시a23 블랙 128기가 공기계 | 갤럭시a23 화이트 a235 깨끗한 무잔상 | 갤럭시a23 128기가 블루 액정깨끗 무잔상 13719,S급. 갤럭시A23 128기가 화이트 부산중고폰 01537 울산 대구 | 갤럭시a23 128 판매합니다 | (부산중고폰) 갤럭시A23 블랙 128기가 공기계 판매해요 | 갤럭시A23 128G 화이트(A235) 깨끗한 무잔상 판매합니다 | 갤럭시A23 128기가 블루 액정깨끗 무잔상 13719
갤럭시,462,갤럭시버디2 128기가 그린 부산 폰 02299 서울 포항 천안,갤럭시버디2 128기가 그린 부산중고폰 02299 서울 포항 천안,11,113000,126000.0,152545.45454545456,421000,갤럭시버디2 128기가 그린 부산 폰 02299 서울 포항 천안 | 갤럭시s24 256기가 옐로우 부산 폰 02372 서울 포항 천안 | 갤럭시a24 128기가 블랙 부산 폰 02367 서울 포항 천안 | 갤럭시a24 128기가 블랙 부산 폰 02376 서울 천안 포항 전주 | 갤럭시z플립3 256기가 크림 부산 폰 02371 서울 천안 포항,갤럭시버디2 128기가 그린 부산중고폰 02299 서울 포항 천안 | 갤럭시S24 256기가 옐로우 부산중고폰 02372 서울 포항 천안 | 갤럭시A24 128기가 블랙 부산중고폰 02367 서울 포항 천안 | 갤럭시A24 128기가 블랙 부산중고폰 02376 서울 천안 포항 전주 | 갤럭시Z플립3 256기가 크림 부산중고폰 02371 서울 천안 포항
갤럭시,581,갤럭시 점프3화이트 무잔상 a급 정상공기기 폰,갤럭시 점프3화이트 무잔상 A급 정상공기기 중고폰,11,130000,130000.0,130000.0,130000,갤럭시 점프3화이트 무잔상 a급 정상공기기 폰,갤럭시 점프3화이트 무잔상 A급 정상공기기 중고폰
갤럭시,53,무잔상s급 갤럭시 a24 128 울산a24 부산a24 대전a24 대구a2,무잔상S급 갤럭시 A24 128 울산a24 부산a24 대전A24 대구A2,11,99000,139000.0,134272.72727272726,160000,무잔상s급 갤럭시 a24 128 울산a24 부산a24 대전a24 대구a2 | 갤럭시 a24 그린 a급 싸게 | 갤럭시 a24,무잔상S급 갤럭시 A24 128 울산a24 부산a24 대전A24 대구A2 | 갤럭시 A24 그린 128GB A급 싸게 팝니다. | 갤럭시 a24
갤럭시,585,갤럭시z플립 퍼플 29976 울산 폰,갤럭시Z플립 퍼플 256GB 29976 울산중고폰,11,155000,155000.0,155000.0,155000,갤럭시z플립 퍼플 277273 울산 폰 | 갤럭시z플립 퍼플 29976 울산 폰 | 갤럭시z플립 퍼플 367047 울산 폰,갤럭시Z플립 퍼플 256GB 277273 울산중고폰 | 갤럭시Z플립 퍼플 256GB 29976 울산중고폰 | 갤럭시Z플립 퍼플 256GB 367047 울산중고폰
갤럭시,479,갤럭시탭a8 셀룰러 공기계 폰 대 소량,"갤럭시탭A8 셀룰러 공기계 중고폰 대,소량 팝니다",11,159000,159000.0,159000.0,159000,갤럭시탭a8 무잔상 셀룰러 15만 상태굿 폰 공기계 테블릿 | 갤럭시탭a8 셀룰러 공기계 폰 대 소량,"갤럭시탭A8 무잔상 셀룰러 15만 상태굿 중고폰 공기계 중고테블릿 | 갤럭시탭A8 셀룰러 공기계 중고폰 대,소량 팝니다"
갤럭시,355,갤럭시s24 fe 전색상 삼성전자 삼케플,갤럭시S24/FE/미개봉/전색상/새상품/삼성전자/정품/삼케플,11,42000,190000.0,230216.36363636365,398000,갤럭시s24 fe 전색상 삼성전자 삼케플 | 삼성전자 갤럭시s25 일반 | 삼성전자 신제품 갤럭시s25 갤럭시s25fe | 갤럭시s24 삼성전자 | 마지막재고 갤럭시s24 fe 전색상입고 삼성전자,갤럭시S24/FE/미개봉/전색상/새상품/삼성전자/정품/삼케플 | [미개봉/삼성전자]갤럭시S25 일반 | [삼성전자]신제품 갤럭시S25/갤럭시S25FE 미개봉/새상품 | 갤럭시S24/256GB[삼성전자] | [마지막재고]갤럭시S24/FE/전색상입고/미개봉/새상품/삼성전자
갤럭시,146,갤럭시 폴드4 블루 자급제,갤럭시 폴드4 512GB 블루 자급제 팝니다,11,150000,200000.0,290909.0909090909,560000,갤럭시 폴드4 256기기 | 폴드4 갤럭시 내부x | 갤럭시 폴드4 아이보리 | 갤럭시 폴드4 블루 자급제 | 갤럭시 폴드4 부품용,갤럭시 폴드4 256기기 | 폴드4 갤럭시 256G 내부X | 갤럭시 폴드4 아이보리 | 갤럭시 폴드4 512GB 블루 자급제 팝니다 | 갤럭시 폴드4 256g 부품용
갤럭시,294,아이폰xs 골드 배터리성능100,아이폰XS 256G 골드 배터리성능100%,11,169000,229000.0,226272.72727272726,269000,아이폰12미니 화이트 배터리성능100 | 한정수량 아이폰xs 전색상 배터리성능100 | 아이폰xs 골드 배터리성능100 | 아이폰13미니 화이트 배터리성능100,아이폰12미니 128G 화이트 배터리성능100% | @한정수량판매@ 아이폰XS 64G / 256G 전색상  배터리성능100% | 아이폰XS 256G 골드 배터리성능100% | 아이폰13미니 128G 화이트 배터리성능100%
갤럭시,222,갤럭시a17 a175 단순개봉,갤럭시A17(A175) 단순개봉,11,70000,248000.0,294909.0909090909,680000,특ss급 단순개봉 갤럭시 a17 블루 128기가 | 갤럭시 a17 단순개봉 정상해지 선약가능 a175 | 갤럭시a17 a175 단순개봉 | 갤럭시a35 a356 단순개봉 | 갤럭시s25fe 단순개봉 새제품,특SS급 단순개봉 갤럭시 A17 128GB 블루 128기가 판매합니다 | 갤럭시 A17 단순개봉 팝니다 정상해지 선약가능 a175 | 갤럭시A17(A175) 단순개봉 | 갤럭시A35(a356) 단순개봉 | 갤럭시S25FE 단순개봉 새제품 판매합니다.
갤럭시,15,갤럭시 s7 fe lte 하자확인,갤럭시 s7 fe 64g lte 하자확인,11,36000,270000.0,250454.54545454544,630000,갤럭시 탭 a9 lte | 삼성 갤럭시탭 s7플러스 256기가 lte | 갤럭시 탭 s7 lte 128기가 실버 | 삼성 갤럭시북3 go lte | 삼성 갤럭시 탭 s3 lte,갤럭시 탭 A9 LTE 64gb | 삼성 갤럭시탭 s7플러스 256기가 LTE 팝니다 | 갤럭시 탭 S7 LTE 128기가 실버 | 삼성 갤럭시북3 Go LTE 5G | 삼성 갤럭시 탭 S3 LTE 32G 팝니다.
갤럭시,278,갤럭시z폴드4 256 깨끗한기기,갤럭시z폴드4 256 깨끗한기기 판매,11,185000,462000.0,441818.1818181818,520000,갤럭시z폴드4 256 깨끗한기기 | 3304 갤럭시z폴드4 256 깨끗한기기 | 자급제 갤럭시z폴드4 무잔상 01379 | 갤럭시z폴드4 512기가 저렴하게 | a급 갤럭시z폴드4 무잔상 블랙 98247,갤럭시z폴드4 256 깨끗한기기 판매 | (3304)갤럭시z폴드4 256 깨끗한기기 판매 | 자급제) 갤럭시Z폴드4 512G 무잔상 01379 | 갤럭시Z폴드4. 512기가 저렴하게팝니다 | A급) 갤럭시Z폴드4 512G 무잔상 블랙 98247
갤럭시,89,25년개통 a급 갤럭시s24fe 256기가 옐로우 부산 폰66628,(25년개통) A급 갤럭시S24FE 256기가 옐로우 부산중고폰66628,11,353000,467000.0,545545.4545454546,672000,25년개통 갤럭시z플립6 256기가 블루 부산 폰 02326 서울 | 25년개통 급 갤럭시s25fe 256기가 블랙 27884 부산 | 25년개통 갤럭시s25 256기가 실버 부산 폰 73148 서울 | 25년개통 a급 갤럭시s24fe 256기가 옐로우 부산 폰66628,(25년개통) 갤럭시Z플립6 256기가 블루 부산중고폰 02326 서울 | (25년개통) 새상품급. 갤럭시S25FE 256기가 블랙 27884 부산 | (25년개통) 갤럭시S25 256기가 실버 부산중고폰 73148 서울 | (25년개통) A급 갤럭시S24FE 256기가 옐로우 부산중고폰66628
갤럭시,525,갤럭시 s26 큐빅케이스 다이어리 지갑케이스,갤럭시 s26 큐빅케이스 다이어리 지갑케이스,10,32000,34000.0,33600.0,34000,갤럭시 s23 큐빅 다이어리케이스 | 갤럭시 s23풀러스 큐빅 지갑케이스 카드수납케이스 | 갤럭시 s23울트라 큐빅 다이어리케이스 지갑형 | 갤럭시 s24 s25 큐빅케이스 다이어리케이스 | 갤럭시 s24풀러스 s25풀러스 핸드메이드 큐빅 다이어리케이스,갤럭시 s23 큐빅 다이어리케이스 | 갤럭시 s23풀러스 큐빅 지갑케이스 카드수납케이스 | 갤럭시 s23울트라 큐빅 다이어리케이스 지갑형 | 갤럭시 s24 s25 큐빅케이스 다이어리케이스 | 갤럭시 s24풀러스 s25풀러스 핸드메이드 큐빅 다이어리케이스
갤럭시,78,갤럭시 버즈3 프로 오른쪽 유닛,갤럭시 버즈3 프로 오른쪽 유닛 판매합니다,10,32000,42000.0,43690.0,59900,1년무상교체 삼성 갤럭시 버즈3 프로 오른쪽 한쪽 유닛 리퍼 | 갤럭시 버즈2 프로 화이트 오른쪽 유닛만 | 갤럭시 버즈1 프로 화이트 오른쪽 유닛만 | 갤럭시 버즈3 왼쪽 오른쪽 유닛 | 갤럭시 버즈1 2 3 플러스 라이브 프로 한쪽 왼쪽 오른쪽 본체 충전,"[1년무상교체]삼성 갤럭시 버즈3 프로 오른쪽 한쪽 유닛 리퍼 | 갤럭시 버즈2 프로 화이트 오른쪽 유닛만 | 갤럭시 버즈1 프로 화이트 오른쪽 유닛만 | 갤럭시 버즈3 왼쪽, 오른쪽 유닛 | 갤럭시 버즈1 2 3 플러스 라이브 프로 한쪽 왼쪽 오른쪽 본체 충전"
갤럭시,568,명조 띵조 페스티벌 갤럭시스토어 치사 볼펜,명조 띵조 페스티벌 갤럭시스토어 치사 볼펜,10,33000,50000.0,100000.0,450000,띵페 갤럭시스토어 치사 한정펜 | 스텔라이브 갤럭시스토어 패키지 아오쿠모린 | 갤럭시스토어 5만원 상품권 | 명조 띵조 페스티벌 갤럭시스토어 치사 볼펜 | 띵페 띵조 페스티벌 갤스 갤럭시스토어 명조 치사 볼펜 플러스 포토카드 2장,띵페 갤럭시스토어 치사 한정펜 | 스텔라이브 갤럭시스토어 패키지 아오쿠모린 미개봉 | 갤럭시스토어 5만원 상품권 | 명조 띵조 페스티벌 갤럭시스토어 치사 볼펜 | 띵페 띵조 페스티벌 갤스 갤럭시스토어 명조 치사 볼펜 + 포토카드 2장
갤럭시,244,갤럭시 a600블루 정상공기기 폰,갤럭시 A600블루 정상공기기 중고폰,10,35000,55000.0,51450.0,55000,갤럭시 a600블루 정상공기기 폰 | 갤럭시 진1 a605k | 갤럭시 a600블루 무잔상 a급 정상공기기 폰,갤럭시 A600블루 정상공기기 중고폰 | 갤럭시 진1 (A605K) | 갤럭시 A600블루 무잔상 A급 정상공기기 중고폰
갤럭시,83,213719 갤럭시 와이드3 블루 sk 폰 안드로이드 10버,213719 갤럭시 와이드3 32GB 블루 SK 중고폰 안드로이드 10버,10,43900,60000.0,64390.0,95000,213629 갤럭시 j3 블랙 u 플러스 무잔상 폰 안드로이드 9 | 213719 갤럭시 와이드3 블루 sk 폰 안드로이드 10버 | 213701 갤럭시 j6 블랙 u 플러스 폰 안드로이드 10버전 | 213854 갤럭시 on7 프라임 골드 sk 폰 안드로이드9 | 213700 갤럭시 j3 블루 u 플러스 폰 안드로이드 9버전,213629 갤럭시 J3 16GB 블랙 U+ 무잔상 중고폰 안드로이드 9 | 213719 갤럭시 와이드3 32GB 블루 SK 중고폰 안드로이드 10버 | 213701 갤럭시 J6 32GB 블랙 U+ 중고폰 안드로이드 10버전 | 213854 갤럭시 On7 프라임 32GB 골드 SK 중고폰 안드로이드9 | 213700 갤럭시 J3 16GB 블루 U+ 중고폰 안드로이드 9버전
갤럭시,181,갤럭시 폴더폰 폴더2 공신폰 공부폰 효도폰,갤럭시 폴더폰 폴더2 공신폰 공부폰 효도폰,10,50000,75000.0,117900.0,250000,갤럭시 폴더폰 폴더2 a급 앞판 초기필름그대로 공신폰 공부폰 | 갤럭시 폴더폰 효도폰 공부폰 학생폰 공신폰 | 갤럭시 샴페인 골드 e400k 폴더폰 a급 박스폰 효도폰 학생폰 공부 | 삼성 갤럭시 폴더폰 화이트 | 갤럭시 폴더폰 폴더2 g160 효도폰 학생폰 고삼폰 공부폰,갤럭시 폴더폰 폴더2 A급 앞판 초기필름그대로 공신폰 공부폰 | 갤럭시 폴더폰 효도폰 공부폰 학생폰 공신폰 | 갤럭시 샴페인 골드/ E400K 폴더폰  A급 박스폰 효도폰 학생폰 공부 | 삼성 갤럭시 폴더폰 화이트 | 갤럭시 폴더폰  폴더2 g160 효도폰 학생폰 고삼폰 공부폰
갤럭시,75,sm p580 갤럭시탭 a 2016 with s pen,SM-P580 (갤럭시탭 A 2016 with S pen),10,40000,82500.0,104980.0,350000,구몬탭 갤럭시 탭 a6 with s pen sm p585n0 | 갤럭시탭 a6 with spen 화이트 32gwifi 상태a 7만 | 갤럭시탭 a6 with s pen sm p580 | 갤럭시 탭a 10 1 2016 with s pen 와이파이 | 갤럭시탭 a8 0 2019 with s 펜 sm p200,구몬탭 갤럭시 탭 A6 with S pen (SM-P585N0) | 급매) 갤럭시탭 A6 with Spen 화이트 32gWIFI 상태A 7만 | 갤럭시탭 A6 with S pen (SM-P580) | 갤럭시 탭A 10.1 2016 with S-pen 와이파이 | 갤럭시탭 A8.0 2019 with S 펜 (SM-P200)
갤럭시,528,갤럭시s8 s9 s9플러스 노트8 미파손 공기계 8 9만부터,갤럭시S8/S9/S9플러스/노트8 미파손 공기계 8.9만부터,10,89000,89000.0,89000.0,89000,갤럭시s8 s9 s9플러스 노트8 미파손 공기계 8 9만부터,갤럭시S8/S9/S9플러스/노트8 미파손 공기계 8.9만부터
갤럭시,86,갤럭시와이드6 128,갤럭시와이드6 128 판매합니다,10,90000,98000.0,113600.0,260000,갤럭시 와이드6 | 갤럭시와이드6 128,갤럭시 와이드6 | 갤럭시와이드6 128 판매합니다
갤럭시,345,갤럭시s9 무잔상 가성비 폰,갤럭시S9 64G 무잔상 가성비 중고폰,10,58000,105000.0,109300.0,160000,갤럭시노트9 가성비 좋은폰 | 갤럭시노트20 가성비 폰 | 갤럭시노트20 가성비 상태굿 폰 | 갤럭시s8 가성비 보조폰 폰 | 갤럭시노트20 가성비폰 수량 많습니다,갤럭시노트9 가성비 좋은폰 판매합니다~ | 갤럭시노트20 256G 가성비 중고폰 | 갤럭시노트20 256G 가성비 상태굿 중고폰 | 갤럭시S8 64G 가성비 보조폰 중고폰 | 갤럭시노트20 가성비폰 수량 많습니다~~
갤럭시,40,삼성 갤럭시 탭 a sm t385l 전화가능 8인치 태블릿,삼성 갤럭시 탭 A SM-T385L 전화가능 8인치 태블릿,10,50000,110000.0,191100.0,520000,삼성 갤럭시탭 s7 태블릿 | 뇌새김 태블릿 갤럭시 탭 a9 | 삼성 갤럭시탭a 블랙 태블릿 sm t380 | 갤럭시탭 e 블랙 8인치 태블릿 | 갤럭시 탭 a8 태블릿 모델 sm x205n 녹색,삼성 갤럭시탭 s7 태블릿 팝니다 | 뇌새김 태블릿 갤럭시 탭 A9 | 삼성 갤럭시탭A 블랙 태블릿 SM-T380 | 갤럭시탭 E 블랙 8인치 32GB 태블릿 | 갤럭시 탭 A8 태블릿 판매합니다!- 모델: SM-X205N- 녹색
